Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Total Flights,Distance,Points Accumulated,Points Redeemed,Months Active,Last Flight Date,Recency (Months)
918326,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,60452.0,Married,Nova,3011.34,Standard,2018,6,,,37,52277,52277.0,1286,24,2018-09-30,3
678493,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,88919.0,Divorced,Nova,3011.77,Standard,2012,6,,,44,55926,55926.0,1257,24,2018-12-31,0
781355,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,88919.0,Divorced,Nova,3011.77,Standard,2013,7,,,42,70038,70038.0,405,24,2018-12-31,0
806196,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,73455.0,Single,Star,7413.39,2018 Promotion,2018,4,,,61,73658,110487.0,437,11,2018-12-31,0
391034,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,63362.0,Divorced,Nova,3012.04,Standard,2013,2,,,40,59317,59317.0,452,24,2018-12-31,0
273414,Canada,Quebec,Montreal,H2T 9K8,Male,Doctor,190674.0,Divorced,Nova,3013.44,Standard,2013,10,,,37,55093,55093.0,1744,24,2018-12-31,0
515023,Canada,Ontario,Toronto,P1W 1K4,Male,High School or Below,72183.0,Single,Nova,3016.44,Standard,2012,10,,,0,0,0.0,0,24,,999
746536,Canada,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,72183.0,Single,Nova,3016.44,Standard,2012,6,,,47,68366,68366.0,0,24,2018-12-31,0
864288,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,89394.0,Married,Nova,3020.42,Standard,2015,10,,,38,56658,56658.0,2085,24,2018-12-31,0
702147,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,279713.0,Single,Nova,3023.89,Standard,2018,1,,,22,36882,36882.0,0,24,2018-10-31,2
724723,Canada,Ontario,Toronto,P2T 6G3,Male,College,73455.0,Single,Nova,3028.78,Standard,2017,6,,,20,35795,35795.0,624,24,2018-12-31,0
772152,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,51982.0,Single,Nova,3031.59,Standard,2013,11,,,30,43778,43778.0,443,24,2018-12-31,0
173227,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,85897.0,Married,Nova,3032.82,Standard,2018,5,,,15,28176,28176.0,447,24,2018-11-30,1
413088,Canada,Quebec,Montreal,H2Y 4R4,Male,Doctor,266870.0,Married,Nova,3033.41,Standard,2014,9,,,40,56509,56509.0,1220,24,2018-10-31,2
667293,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Doctor,266870.0,Married,Nova,3033.41,Standard,2017,7,,,21,30790,30790.0,766,24,2018-12-31,0
140290,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,81816.0,Married,Nova,3034.65,Standard,2015,11,,,43,69632,69632.0,739,24,2018-12-31,0
994571,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,81816.0,Married,Nova,3034.65,Standard,2016,10,,,34,59262,59262.0,496,24,2018-11-30,1
191780,Canada,Manitoba,Winnipeg,R3R 3T4,Male,High School or Below,54473.0,Married,Nova,3034.77,Standard,2018,12,,,0,0,0.0,0,24,,999
575948,Canada,Quebec,Montreal,H2Y 4R4,Female,High School or Below,54473.0,Married,Nova,3034.77,Standard,2014,5,,,42,67521,67521.0,635,24,2018-12-31,0
144641,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,89900.0,Married,Nova,3034.8,Standard,2017,11,,,24,39426,39426.0,379,24,2018-11-30,1
192250,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,89900.0,Married,Nova,3034.8,Standard,2014,9,,,31,41148,41148.0,1419,24,2018-12-31,0
628452,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,54980.0,Single,Nova,3038.11,Standard,2015,2,2015.0,6.0,0,0,0.0,0,24,,999
940904,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,54980.0,Single,Nova,3038.11,Standard,2018,9,,,0,0,0.0,0,24,,999
938093,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,62243.0,Single,Star,7532.26,2018 Promotion,2018,4,,,60,99502,149253.0,693,11,2018-10-31,2
758389,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,73455.0,Single,Nova,3040.25,Standard,2015,2,,,47,69241,69241.0,0,24,2018-12-31,0
870764,Canada,Ontario,Toronto,M2Z 4K1,Male,College,73455.0,Single,Nova,3040.25,Standard,2015,2,,,35,51908,51908.0,831,24,2018-12-31,0
636533,Canada,Ontario,Toronto,M1R 4K3,Female,Doctor,94871.0,Divorced,Nova,3041.79,Standard,2018,8,,,3,4585,4585.0,0,24,2018-12-31,0
817245,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,49816.0,Single,Nova,3044.0,Standard,2013,9,,,22,29180,29180.0,1386,24,2018-05-31,7
977676,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,49816.0,Single,Nova,3044.0,Standard,2018,11,,,5,6230,6230.0,0,24,2018-12-31,0
523170,Canada,Ontario,Toronto,P1L 8X8,Male,Master,94014.0,Divorced,Nova,3044.79,Standard,2012,12,,,42,65623,65623.0,0,24,2018-12-31,0
239956,Canada,Manitoba,Winnipeg,R3R 3T4,Female,College,73455.0,Single,Nova,3049.84,Standard,2017,1,,,44,67017,67017.0,1039,24,2018-11-30,1
918807,Canada,Quebec,Montreal,H2Y 4R4,Male,College,73455.0,Single,Nova,3049.84,Standard,2014,8,,,42,62907,62907.0,3987,24,2018-12-31,0
491242,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,-43234.0,Married,Star,7597.91,2018 Promotion,2018,3,,,58,81393,122089.5,0,11,2018-12-31,0
702048,Canada,Ontario,Toronto,M8Y 4K8,Male,College,73455.0,Divorced,Nova,3052.63,Standard,2016,2,,,29,49436,49436.0,353,24,2018-12-31,0
181830,Canada,Quebec,Montreal,H2T 2J6,Female,College,73455.0,Single,Nova,3054.54,Standard,2016,4,,,42,65710,65710.0,1043,24,2018-12-31,0
362680,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,73455.0,Single,Nova,3054.54,Standard,2014,2,,,47,72634,72634.0,388,24,2018-12-31,0
347850,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,62937.0,Married,Nova,3055.7,Standard,2014,2,2018.0,7.0,33,45647,45647.0,1278,24,2018-07-31,5
808498,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,89210.0,Married,Nova,3056.99,Standard,2013,7,,,41,66523,66523.0,0,24,2018-11-30,1
927559,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,89210.0,Married,Nova,3056.99,Standard,2015,11,2016.0,7.0,0,0,0.0,0,24,,999
450323,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,73455.0,Married,Nova,3059.06,Standard,2014,12,,,29,37182,37182.0,983,24,2018-12-31,0
756481,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,73455.0,Married,Nova,3059.06,Standard,2016,3,,,46,64539,64539.0,429,24,2018-12-31,0
796429,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,73455.0,Single,Nova,3059.18,Standard,2013,6,2014.0,2.0,0,0,0.0,0,24,,999
930620,Canada,Quebec,Montreal,H2Y 4R4,Female,College,73455.0,Single,Nova,3059.18,Standard,2018,6,,,4,7426,7426.0,753,24,2018-12-31,0
442838,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,79531.0,Married,Nova,3059.28,Standard,2012,12,,,40,59444,59444.0,605,24,2018-11-30,1
336037,Canada,Quebec,Hull,J8Y 3Z5,Male,College,73455.0,Single,Nova,3059.43,Standard,2017,3,,,26,43273,43273.0,0,24,2018-12-31,0
479198,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,60184.0,Married,Nova,3059.55,Standard,2016,10,,,22,28113,28113.0,1144,24,2018-12-31,0
672635,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,39025.0,Single,Star,7651.1,2018 Promotion,2018,4,,,33,72767,109150.5,404,11,2018-12-31,0
152406,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,73521.0,Single,Nova,3061.05,Standard,2014,6,,,40,65628,65628.0,1648,24,2018-11-30,1
447925,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,73521.0,Single,Nova,3061.05,Standard,2012,7,,,31,49960,49960.0,1384,24,2018-10-31,2
884691,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,96566.0,Single,Nova,3061.8,Standard,2016,11,,,33,38455,38455.0,798,24,2018-12-31,0
197608,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,73455.0,Single,Nova,3063.11,Standard,2014,5,,,46,57356,57356.0,1155,24,2018-12-31,0
802336,Canada,Ontario,Kingston,M9K 2P4,Male,College,73455.0,Single,Nova,3063.11,Standard,2017,9,,,21,31441,31441.0,1230,24,2018-11-30,1
229075,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,48726.0,Married,Nova,3065.37,Standard,2018,12,,,0,0,0.0,0,24,,999
983810,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,66685.0,Married,Nova,3071.78,Standard,2018,9,,,0,0,0.0,0,24,,999
153003,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,79483.0,Married,Nova,3075.59,Standard,2017,1,,,41,60972,60972.0,1578,24,2018-12-31,0
199405,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,79483.0,Married,Nova,3075.59,Standard,2014,5,,,44,59446,59446.0,1404,24,2018-12-31,0
230560,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,73455.0,Divorced,Star,8231.22,2018 Promotion,2018,2,,,24,52960,79440.0,0,11,2018-09-30,3
156945,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,99335.0,Married,Nova,3086.72,Standard,2017,9,,,26,36751,36751.0,0,24,2018-12-31,0
783363,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,99335.0,Married,Nova,3086.72,Standard,2017,9,,,16,25706,25706.0,520,24,2018-12-31,0
668968,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,89781.0,Married,Star,8609.16,2018 Promotion,2018,3,,,59,87606,131409.0,675,11,2018-12-31,0
992985,Canada,Ontario,Toronto,M2M 7K8,Female,High School or Below,59061.0,Single,Nova,3086.87,Standard,2014,12,,,36,56754,56754.0,1274,24,2018-12-31,0
737949,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,62108.0,Married,Nova,3087.25,Standard,2017,3,,,29,42774,42774.0,334,24,2018-12-31,0
846046,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,62108.0,Married,Nova,3087.25,Standard,2013,2,,,34,55340,55340.0,740,24,2018-12-31,0
379506,Canada,Alberta,Edmonton,T3G 6Y6,Female,Doctor,155273.0,Married,Nova,3088.0,Standard,2014,5,,,34,50405,50405.0,368,24,2018-09-30,3
423941,Canada,Alberta,Banff,T4V 1D4,Female,College,73455.0,Single,Nova,3090.03,Standard,2015,10,,,32,59278,59278.0,1373,24,2018-11-30,1
303396,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,49446.0,Married,Nova,3090.13,Standard,2014,8,2017.0,1.0,0,0,0.0,0,24,,999
798954,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,54714.0,Married,Nova,3092.63,Standard,2013,7,,,50,71277,71277.0,545,24,2018-11-30,1
903641,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,82198.0,Married,Star,8657.97,2018 Promotion,2018,4,,,87,140350,210525.0,0,11,2018-12-31,0
661546,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,47240.0,Married,Nova,3094.32,Standard,2018,11,,,0,0,0.0,0,24,,999
196367,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,96481.0,Married,Nova,3095.18,Standard,2013,10,,,44,70037,70037.0,1344,24,2018-12-31,0
573649,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,96481.0,Married,Nova,3095.18,Standard,2012,11,,,39,54657,54657.0,0,24,2018-12-31,0
337235,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,71120.0,Married,Nova,3095.63,Standard,2014,1,,,41,53111,53111.0,1292,24,2018-12-31,0
706820,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,71120.0,Married,Nova,3095.63,Standard,2016,7,,,49,63113,63113.0,889,24,2018-12-31,0
620406,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,73455.0,Single,Nova,3095.71,Standard,2012,7,,,31,48489,48489.0,1867,24,2018-11-30,1
502943,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,56358.0,Divorced,Nova,3095.8,Standard,2013,1,,,30,42544,42544.0,835,24,2018-12-31,0
827677,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,21616.0,Divorced,Star,8697.88,2018 Promotion,2018,3,,,0,0,0.0,0,11,,999
624704,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,47715.0,Divorced,Nova,3096.51,Standard,2018,5,,,16,30611,30611.0,0,24,2018-11-30,1
686769,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,47715.0,Divorced,Nova,3096.51,Standard,2014,4,,,20,27499,27499.0,415,24,2018-11-30,1
690671,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,47715.0,Divorced,Nova,3096.51,Standard,2016,9,,,35,63945,63945.0,1066,24,2018-11-30,1
733515,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,47715.0,Divorced,Nova,3096.51,Standard,2018,7,,,8,17384,17384.0,0,24,2018-12-31,0
357988,Canada,British Columbia,Whistler,V6T 1Y8,Female,High School or Below,53636.0,Divorced,Star,9052.95,2018 Promotion,2018,4,,,61,87564,131346.0,0,11,2018-12-31,0
974041,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,73455.0,Single,Nova,3097.92,Standard,2016,6,,,42,64455,64455.0,1080,24,2018-11-30,1
626560,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,28464.0,Divorced,Star,9100.79,2018 Promotion,2018,3,,,33,45601,68401.5,643,11,2018-12-31,0
820344,Canada,Ontario,Toronto,M2M 7K8,Male,College,73455.0,Single,Nova,3099.54,Standard,2018,7,,,10,16173,16173.0,0,24,2018-12-31,0
235398,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,47445.0,Married,Nova,3102.79,Standard,2012,9,,,48,67457,67457.0,0,24,2018-11-30,1
514632,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,86543.0,Married,Nova,3103.92,Standard,2016,8,,,35,59982,59982.0,0,24,2018-12-31,0
581079,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,86543.0,Married,Nova,3103.92,Standard,2012,6,,,36,43285,43285.0,1100,24,2018-12-31,0
324242,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,103058.0,Single,Nova,3105.35,Standard,2014,5,,,47,71243,71243.0,0,24,2018-12-31,0
669066,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,103058.0,Single,Nova,3105.35,Standard,2016,9,,,50,73861,73861.0,1186,24,2018-12-31,0
616956,Canada,Quebec,Quebec City,G1B 3L5,Male,Doctor,199831.0,Single,Nova,3106.48,Standard,2018,6,,,4,6939,6939.0,562,24,2018-09-30,3
779882,Canada,Newfoundland,St. John's,A1C 6H9,Male,Doctor,199831.0,Single,Nova,3106.48,Standard,2013,7,,,37,50037,50037.0,457,24,2018-11-30,1
540715,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,87231.0,Married,Star,9581.28,2018 Promotion,2018,4,,,42,51546,77319.0,0,11,2018-12-31,0
299454,Canada,Ontario,Ottawa,K1F 2R2,Male,College,73455.0,Married,Nova,3107.59,Standard,2014,7,2018.0,8.0,20,36509,36509.0,0,24,2018-08-31,4
429354,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,88606.0,Married,Nova,3109.01,Standard,2016,3,,,40,60499,60499.0,649,24,2018-12-31,0
612595,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,88606.0,Married,Nova,3109.01,Standard,2018,10,,,0,0,0.0,0,24,,999
708230,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,56088.0,Married,Nova,3112.05,Standard,2013,11,,,32,49446,49446.0,937,24,2018-11-30,1
224664,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,94534.0,Married,Nova,3113.34,Standard,2013,9,,,48,74083,74083.0,958,24,2018-11-30,1
873116,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,94534.0,Married,Nova,3113.34,Standard,2013,11,,,35,52008,52008.0,626,24,2018-11-30,1
209107,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,74490.0,Married,Star,10049.29,2018 Promotion,2018,3,,,0,0,0.0,0,11,,999
851563,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,96873.0,Divorced,Nova,3118.93,Standard,2017,6,,,31,49325,49325.0,0,24,2018-12-31,0
977080,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,96873.0,Divorced,Nova,3118.93,Standard,2013,12,,,40,56961,56961.0,2880,24,2018-12-31,0
973060,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,48743.0,Married,Nova,3118.98,Standard,2016,4,2018.0,1.0,29,38438,38438.0,0,24,2018-01-31,10
293663,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,85263.0,Single,Nova,3122.98,Standard,2014,4,2017.0,5.0,6,10371,10371.0,0,24,2017-05-31,19
248433,Canada,British Columbia,Victoria,V10 6T5,Female,College,73455.0,Married,Nova,3123.08,Standard,2015,9,,,39,67066,67066.0,312,24,2018-11-30,1
314108,Canada,Ontario,Ottawa,K1G 4Z0,Male,College,73455.0,Married,Nova,3123.08,Standard,2014,7,,,29,40139,40139.0,1246,24,2018-12-31,0
358201,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,73455.0,Married,Nova,3123.08,Standard,2016,12,,,38,45722,45722.0,2240,24,2018-12-31,0
480158,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Married,Nova,3123.08,Standard,2015,6,,,33,41182,41182.0,1234,24,2018-09-30,3
819521,Canada,British Columbia,Victoria,V10 6T5,Female,Master,69772.0,Divorced,Star,10083.49,2018 Promotion,2018,3,2018.0,11.0,68,117760,176640.0,0,11,2018-10-31,2
824990,Canada,Ontario,Toronto,M2M 7K8,Male,College,73455.0,Married,Nova,3123.08,Standard,2015,12,,,33,55627,55627.0,1476,24,2018-12-31,0
992002,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Married,Nova,3123.08,Standard,2015,8,,,34,53239,53239.0,1536,24,2018-12-31,0
384744,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,91387.0,Single,Nova,3124.93,Standard,2015,6,,,54,69537,69537.0,407,24,2018-11-30,1
808920,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,57159.0,Divorced,Nova,3126.27,Standard,2017,11,,,26,32896,32896.0,0,24,2018-12-31,0
611356,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,67072.0,Married,Nova,3129.11,Standard,2012,5,,,37,63695,63695.0,0,24,2018-10-31,2
133859,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,62681.0,Married,Nova,3130.68,Standard,2014,1,,,31,34941,34941.0,447,24,2018-11-30,1
744320,Canada,British Columbia,Vancouver,V1E 4R6,Female,Doctor,261788.0,Married,Star,10215.78,2018 Promotion,2018,2,,,75,134577,201865.5,0,11,2018-12-31,0
692129,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,73455.0,Single,Nova,3133.02,Standard,2015,6,,,32,47120,47120.0,0,24,2018-12-31,0
668235,Canada,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,90085.0,Divorced,Star,10626.81,2018 Promotion,2018,4,,,72,55852,83778.0,0,11,2018-12-31,0
946998,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,74970.0,Single,Nova,3133.5,Standard,2012,11,,,32,49073,49073.0,2845,24,2018-12-31,0
300106,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,72779.0,Married,Nova,3135.41,Standard,2015,4,2015.0,5.0,0,0,0.0,0,24,,999
973524,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,72779.0,Married,Nova,3135.41,Standard,2012,7,,,40,60668,60668.0,2005,24,2018-11-30,1
316290,Canada,Ontario,Kingston,M9K 2P4,Male,College,73455.0,Single,Nova,3135.58,Standard,2016,3,,,43,62163,62163.0,2317,24,2018-08-31,4
338838,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,73455.0,Single,Nova,3136.08,Standard,2015,12,,,32,46082,46082.0,1002,24,2018-12-31,0
413115,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,73455.0,Single,Nova,3136.08,Standard,2012,10,,,50,61004,61004.0,1479,24,2018-12-31,0
588789,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,75551.0,Married,Nova,3136.7,Standard,2016,3,,,37,55524,55524.0,1901,24,2018-10-31,2
686044,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,75551.0,Married,Nova,3136.7,Standard,2013,4,,,38,64256,64256.0,353,24,2018-12-31,0
820341,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,54720.0,Married,Nova,3139.17,Standard,2012,7,,,31,44943,44943.0,1443,24,2018-10-31,2
833165,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,54720.0,Married,Nova,3139.17,Standard,2018,11,,,0,0,0.0,0,24,,999
149655,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,63737.0,Married,Nova,3141.25,Standard,2017,8,,,23,29929,29929.0,0,24,2018-12-31,0
164064,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,49482.0,Married,Nova,3141.33,Standard,2016,2,2016.0,10.0,0,0,0.0,0,24,,999
893574,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,49482.0,Married,Nova,3141.33,Standard,2017,8,,,19,16158,16158.0,351,24,2018-11-30,1
192115,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,63580.0,Single,Nova,3142.74,Standard,2014,2,,,27,41812,41812.0,905,24,2018-12-31,0
570971,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,63580.0,Single,Nova,3142.74,Standard,2017,12,,,15,23643,23643.0,0,24,2018-12-31,0
548682,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,75891.0,Married,Nova,3142.81,Standard,2017,2,,,49,62156,62156.0,1145,24,2018-11-30,1
692856,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,48096.0,Married,Star,10861.52,2018 Promotion,2018,2,,,29,48293,72439.5,782,11,2018-10-31,2
962657,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Divorced,Nova,3142.88,Standard,2017,4,,,38,55116,55116.0,0,24,2018-12-31,0
139511,Canada,Ontario,London,M5B 3E4,Male,Bachelor,70018.0,Married,Nova,3145.46,Standard,2012,9,,,30,45829,45829.0,0,24,2018-11-30,1
830394,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,52461.0,Single,Nova,3146.04,Standard,2015,9,2016.0,5.0,0,0,0.0,0,24,,999
922000,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,52461.0,Single,Nova,3146.04,Standard,2016,3,,,42,60316,60316.0,1228,24,2018-12-31,0
533391,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,53638.0,Divorced,Nova,3147.97,Standard,2018,1,,,20,28557,28557.0,0,24,2018-12-31,0
681328,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,53638.0,Divorced,Nova,3147.97,Standard,2017,6,,,11,16804,16804.0,0,24,2018-10-31,2
610684,Canada,Ontario,Kingston,M9K 2P4,Male,College,73455.0,Married,Nova,3148.42,Standard,2012,12,,,39,73082,73082.0,2295,24,2018-10-31,2
766775,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,73455.0,Married,Nova,3148.42,Standard,2016,6,,,31,42881,42881.0,0,24,2018-12-31,0
998072,Canada,Ontario,Ottawa,K1F 2R2,Female,Master,97206.0,Married,Nova,3151.16,Standard,2014,7,2018.0,1.0,24,44291,44291.0,0,24,2018-01-31,10
327203,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,74504.0,Married,Nova,3155.91,Standard,2017,12,,,14,15356,15356.0,1505,24,2018-12-31,0
570806,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,74504.0,Married,Nova,3155.91,Standard,2015,9,,,47,63204,63204.0,1863,24,2018-11-30,1
797992,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,66046.0,Single,Nova,3157.55,Standard,2018,6,,,12,16640,16640.0,0,24,2018-12-31,0
801368,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,74530.0,Married,Nova,3157.74,Standard,2013,11,,,48,73247,73247.0,937,24,2018-10-31,2
348672,Canada,Ontario,Kingston,M9K 2P4,Female,College,73455.0,Single,Nova,3161.17,Standard,2013,4,,,46,66761,66761.0,890,24,2018-10-31,2
469545,Canada,Yukon,Whitehorse,Y2K 6R0,Female,College,73455.0,Single,Nova,3161.17,Standard,2013,3,2016.0,12.0,0,0,0.0,0,24,,999
438526,Canada,Quebec,Montreal,H2T 2J6,Male,College,73455.0,Single,Nova,3164.38,Standard,2015,2,,,29,51195,51195.0,929,24,2018-10-31,2
502946,Canada,British Columbia,Victoria,V10 6T5,Male,College,73455.0,Single,Nova,3164.38,Standard,2018,1,,,18,35102,35102.0,0,24,2018-12-31,0
188307,Canada,Ontario,Toronto,P1J 8T7,Female,College,73455.0,Married,Nova,3164.49,Standard,2014,4,2018.0,7.0,35,51192,51192.0,1437,24,2018-07-31,5
215567,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,73455.0,Married,Nova,3164.49,Standard,2015,1,,,34,48963,48963.0,830,24,2018-12-31,0
169418,Canada,British Columbia,Victoria,V10 6T5,Female,College,73455.0,Married,Nova,3173.03,Standard,2018,1,,,15,25216,25216.0,0,24,2018-12-31,0
376983,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,79255.0,Single,Nova,3176.36,Standard,2018,10,,,3,2489,2489.0,787,24,2018-12-31,0
801948,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,79255.0,Single,Nova,3176.36,Standard,2018,9,,,7,8166,8166.0,0,24,2018-12-31,0
546025,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,57921.0,Single,Nova,3176.87,Standard,2014,5,,,42,66795,66795.0,1547,24,2018-11-30,1
674372,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,57921.0,Single,Nova,3176.87,Standard,2018,7,,,5,7669,7669.0,0,24,2018-11-30,1
248950,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,80013.0,Married,Nova,3179.47,Standard,2018,7,,,9,16740,16740.0,0,24,2018-12-31,0
700096,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,69218.0,Married,Nova,3184.36,Standard,2013,4,,,36,50549,50549.0,946,24,2018-12-31,0
